森永ピノダブルショコラ,180円（税込194.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450729/0AE5976814DC4B5B1DD9FB37F25F92AA.jpg,https://www.sej.co.jp/products/a/item/450729/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ハーゲンダッツアソートボックス世界のデザートセレクション,"995円（税込1,074.60円）",https://img-afd.7api-01.dp1.sej.co.jp/item-image/450573/DE3FA178C434C13473F5C9F7DC8C4CC9.jpg,https://www.sej.co.jp/products/a/item/450573/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ロッテクーリッシュ濃密みかん,180円（税込194.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450450/C8F6385BFEB5CB7545E88B17F0E6815A.jpg,https://www.sej.co.jp/products/a/item/450450/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
７プレミアム北海道バニラバーマルチ,238円（税込257.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450657/177F8466F81277CD0E9AE83DF4845BF4.jpg,https://www.sej.co.jp/products/a/item/450657/,67kcal,1.0g,4.4g,5.9g,5.8g,0.1g,0.05g
７プレミアムワッフルコーンチョコ＆ミルク,278円（税込300.24円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450727/72A3795B3FE3AC5EDD4F977C48F2F10D.jpg,https://www.sej.co.jp/products/a/item/450727/,291kcal,4.4g,11.7g,42.3g,40.7g,1.6g,0.26g
７プレミアムシュガーコーンマルチ,368円（税込397.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450552/237EFC51D8F45F16A37C33A99DE1F5B0.jpg,https://www.sej.co.jp/products/a/item/450552/,147kcal,2.1g,7.3g,18.8g,17.8g,1.0g,0.07g
フタバ食品ダンディーチョコバニラマルチ,580円（税込626.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450250/1C674ADD994447F7487E64C4F4CF11F0.jpg,https://www.sej.co.jp/products/a/item/450250/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
７Ｐチョコレートバーりんご,208円（税込224.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450831/9D4971F9FE2C274A1A88D72F71A0242D.jpg,https://www.sej.co.jp/products/a/item/450831/,195kcal,2.2g,12.0g,19.6g,19.4g,0.2g,0.09g
ハーゲンダッツアソートボックスラバーズアソート,"995円（税込1,074.60円）",https://img-afd.7api-01.dp1.sej.co.jp/item-image/450294/E7B8B39EDA41A8140EED476C797D15E8.jpg,https://www.sej.co.jp/products/a/item/450294/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
赤城セルフクラッシュクッキークリーム,180円（税込194.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450350/EDAD8AF441B2D875C52F48310332B12D.jpg,https://www.sej.co.jp/products/a/item/450350/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
７プレミアム４種のフルーツバーマルチ,338円（税込365.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450508/71FEDD3E43ACEC1C71D37C2F90CE83D3.jpg,https://www.sej.co.jp/products/a/item/450508/,61kcal,0.0g,0.0g,15.3g,15.2g,0.1g,0.01g
７プレミアム生チョコアイス,308円（税込332.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450293/00B4177EBFBC9AA2BF44287B40DAD58C.jpg,https://www.sej.co.jp/products/a/item/450293/,182kcal,2.9g,10.1g,20.9g,18.9g,2.0g,0.06g
ふんわり×ごろっと肉まん,156円（税込168.48円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150092/32056A5CB7AC6BAAE7A4A63E7B49D1F3.jpg,https://www.sej.co.jp/products/a/item/150092/,212kcal,6.6g,6.4g,32.6g,31.4g,1.2g,0.7g
もちふわ×とろ～りピザまん,158円（税込170.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150129/533EA6CCC167C63F0599F3C9579AB49D.jpg,https://www.sej.co.jp/products/a/item/150129/,194kcal,6.8g,5.7g,29.6g,28.3g,1.3g,0.8g
ふわふわ×とろっと濃厚ごまあんまん,149円（税込160.92円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150310/F6CC9C15883A89A39F8ADF0F17E3B3F3.jpg,https://www.sej.co.jp/products/a/item/150310/,241kcal,4.6g,5.4g,44.6g,42.5g,2.1g,0.1g
もちもち×ずっしり大入り豚まん,232円（税込250.56円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150312/E6388C5F1FC4050E33D43BFAA6D0F123.jpg,https://www.sej.co.jp/products/a/item/150312/,340kcal,11.5g,12.4g,46.5g,44.7g,1.8g,1.1g
もっちり×ジューシー特製豚まん,195円（税込210.60円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150581/BD76380A77DE98505C90CB23EBD6A7B2.jpg,https://www.sej.co.jp/products/a/item/150581/,358kcal,9.1g,15.3g,47.7g,44.0g,3.7g,1.2g
じゃがまるくん（ポテト＆ミート）,139円（税込150.12円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150614/63DFD4DDE242E6C91C980D20965B5107.jpg,https://www.sej.co.jp/products/a/item/150614/,152kcal,4.2g,3.2g,27.2g,26.0g,1.2g,0.7g
もちふわ×つぶつぶつぶあんまん,130円（税込140.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/150582/27623D824871B5B07C4AEEE95E4A255A.jpg,https://www.sej.co.jp/products/a/item/150582/,210kcal,5.7g,2.0g,43.4g,41.3g,2.1g,0.2g
７カフェアイスカフェラテＬ,315円（税込340.20円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140484/1B4A665BC51612D117A1F334823F0657.jpg,https://www.sej.co.jp/products/a/item/140484/,107kcal,5.6g,5.4g,9.1g,N/A,N/A,0.17g
セブンカフェホットコーヒーＬ,204円（税込220.32円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140470/8B022EEC3326C9A80E338EE384EEB86F.jpg,https://www.sej.co.jp/products/a/item/140470/,9kcal,0.6g,0.1g,1.9g,1.5g,0.4g,0.02g
セブンカフェアイスコーヒーＬ,232円（税込250.56円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140472/EB6F99982458E96014BBE654173C4A62.jpg,https://www.sej.co.jp/products/a/item/140472/,15kcal,0.9g,0.0g,3.0g,2.6g,0.4g,0.03g
セブンカフェアイスコーヒーＲ,130円（税込140.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140471/A116B5696E30F4A1D3F24A42453E0E35.jpg,https://www.sej.co.jp/products/a/item/140471/,9kcal,0.5g,0.0g,1.6g,1.4g,0.2g,0.01g
７カフェアイスカフェラテＲ,250円（税込270円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140483/B5C1B4225A3FF54490D0A3649FE165F3.jpg,https://www.sej.co.jp/products/a/item/140483/,71kcal,3.6g,3.5g,6.2g,N/A,N/A,0.11g
７カフェホットカフェラテＲ,204円（税込220.32円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140481/6AA7B2BE977D1AE45A6A5C29C03DDDDF.jpg,https://www.sej.co.jp/products/a/item/140481/,81kcal,4.3g,4.0g,7.0g,6.9g,0.1g,0.13g
７カフェホットカフェラテＬ,260円（税込280.80円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140482/0BD63228AEDF1FCB95E3B54CE2545ACF.jpg,https://www.sej.co.jp/products/a/item/140482/,122kcal,6.3g,6.2g,10.3g,10.0g,0.3g,0.19g
セブンカフェホットコーヒーＲ,130円（税込140.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/140469/AD9B8C5B9409AA25ACF610D38ECD9738.jpg,https://www.sej.co.jp/products/a/item/140469/,7kcal,0.4g,0.0g,1.3g,1.0g,0.3g,0.01g
７プレミアム塩味そら豆,158円（税込170.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410388/3E4AA762D6BFC6903298BB92243631E8.jpg,https://www.sej.co.jp/products/a/item/410388/,93kcal,8.3g,0.5g,15.4g,12.1g,3.3g,0.5g
７プレミアム極上炒飯,308円（税込332.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410571/3A9B5752AD7EFC1CFB84F1AD1FBDFA50.jpg,https://www.sej.co.jp/products/a/item/410571/,652kcal,19.2g,27.6g,82.8g,80.4g,2.4g,3.3g
７プレミアムカリッと大学いも,198円（税込213.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410088/E2C662574AF85BDF368F990F2C419EAA.jpg,https://www.sej.co.jp/products/a/item/410088/,342kcal,0.8g,14.9g,52.6g,49.6g,3.0g,0.04g
７プレミアム若鶏もも唐揚げ,308円（税込332.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410102/410A0B8626B4BF938A1725DAF58EE508.jpg,https://www.sej.co.jp/products/a/item/410102/,452kcal,24.3g,27.5g,27.2g,26.5g,0.7g,2.4g
純氷３．５ｋｇ,330円（税込356.40円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450314/9E5FB48020A980DF94E0E45789AA1C56.jpg,https://www.sej.co.jp/products/a/item/450314/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
７プレミアムロックアイス１．１ｋｇ,268円（税込289.44円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450337/3BF411612BAFA56841EACC6F9ADECC7F.jpg,https://www.sej.co.jp/products/a/item/450337/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
７プレミアムアップルマンゴー,238円（税込257.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410840/DCA34DC8C3538C30CEAABC3129822EF6.jpg,https://www.sej.co.jp/products/a/item/410840/,72kcal,0.8g,0.3g,18.4g,17.0g,1.4g,0g
７プレミアム焼おにぎり,188円（税込203.04円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410577/3675212E71D92E48B253C06FBEA5A4CC.jpg,https://www.sej.co.jp/products/a/item/410577/,174kcal,4.1g,0.8g,37.7g,37.5g,0.2g,1.2g
７プレミアムブルーベリー,248円（税込267.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410326/5F652D70326232A7C8868CC55EB9CE03.jpg,https://www.sej.co.jp/products/a/item/410326/,81kcal,0.8g,0.1g,21.5g,18.9g,2.6g,0g
７プレミアム炒飯（袋）,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410564/3DAF992A7B60299BEFA6FE1517CB252B.jpg,https://www.sej.co.jp/products/a/item/410564/,300kcal,7.0g,8.2g,50.3g,48.9g,1.4g,2.4g
７プレミアムカルビクッパ,298円（税込321.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410419/127A88962AAD870AEA08834D23CC05AD.jpg,https://www.sej.co.jp/products/a/item/410419/,276kcal,11.6g,6.9g,44.0g,40.1g,3.9g,3.4g
７プレミアム塩ゆで枝豆,148円（税込159.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410304/8C026E74FA4B93ABB0DFF93281E4EA15.jpg,https://www.sej.co.jp/products/a/item/410304/,158kcal,12.9g,7.5g,10.5g,3.2g,7.3g,0.8g
天然水の氷１．１Ｋｇ,258円（税込278.64円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/450308/230F30562526072D07CF56639BAC77F9.jpg,https://www.sej.co.jp/products/a/item/450308/,N/A,N/A,N/A,N/A,N/A,N/A,N/A
７プレミアムブロッコリー,198円（税込213.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410265/DB13189786004F49B1FA8CF15215135A.jpg,https://www.sej.co.jp/products/a/item/410265/,30kcal,3.9g,0.4g,5.2g,0.9g,4.3g,0.01g
７プレミアムひとくち熟成蜜芋,198円（税込213.84円）,https://img-afd.7api-01.dp1.sej.co.jp/item-image/410026/26B814896799DC796F08D92D1508AB11.jpg,https://www.sej.co.jp/products/a/item/410026/,178kcal,2.5g,0.4g,43.1g,38.9g,4.2g,0.02g
